chimera_id	seq1_id	seq1_file	seq2_id	seq2_file	breakpoints	reversed	ratio	length
chimera_m90764/1381/CCS|F_and_m85602/793/CCS|F_at_124_reversed_yes_0	m90764/1381/CCS|F	Rhodotorula.full_and_partial.fasta	m85602/793/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	124	yes	0.03561613920131816	365
chimera_m209952/1781/CCS|F_and_m57007/317/CCS|F_at_128_reversed_yes_0	m209952/1781/CCS|F	Bensingtonia.full_and_partial.fasta	m57007/317/CCS|F	Anthracocystis.full_and_partial.fasta	128	yes	0.02392451900626945	317
chimera_m90388/1757/CCS|F_and_m153601/1587/CCS|F_at_289_reversed_no_1	m90388/1757/CCS|F	Bensingtonia.full_and_partial.fasta	m153601/1587/CCS|F	Buckleyzyma.full_and_partial.fasta	289	no	0.05268037387376917	360
chimera_m174179/1468/CCS|F_and_m238945/337/CCS|F_at_129_reversed_no_2	m174179/1468/CCS|F	Bensingtonia.full_and_partial.fasta	m238945/337/CCS|F	Gomphi_ros.full_and_partial.fasta	129	no	0.011262340711577973	337
chimera_m348105/1625/CCS|F_and_m198592/544/CCS|F_at_113_reversed_no_3	m348105/1625/CCS|F	Bensingtonia.full_and_partial.fasta	m198592/544/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	113	no	0.005121562683131506	368
chimera_m114541/1015/CCS|F_and_m57081/695/CCS|F_at_250_reversed_yes_0	m114541/1015/CCS|F	Burgoa.full_and_partial.fasta	m57081/695/CCS|F	Candida.full_and_partial.fasta	250	yes	0.06409552693882456	366
chimera_m11564/723/CCS|F_and_m5297/305/CCS|F_at_187_reversed_no_1	m11564/723/CCS|F	Burgoa.full_and_partial.fasta	m5297/305/CCS|F	Chalciporus.full_and_partial.fasta	187	no	0.08107366119013006	305
chimera_m220472/1003/CCS|F_and_m289237/330/CCS|F_at_278_reversed_yes_0	m220472/1003/CCS|F	Orbilia.full_and_partial.fasta	m289237/330/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	278	yes	0.009449766547056718	330
chimera_m394120/1534/CCS|F_and_m58444/277/CCS|F_at_122_reversed_no_1	m394120/1534/CCS|F	Orbilia.full_and_partial.fasta	m58444/277/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	122	no	0.0067197101030807005	277
chimera_m362308/764/CCS|F_and_m225964/334/CCS|F_at_195_reversed_no_2	m362308/764/CCS|F	Orbilia.full_and_partial.fasta	m225964/334/CCS|F	Rhizophlyctis.full_and_partial.fasta	195	no	0.063312307917783	334
chimera_m111262/658/CCS|F_and_m170295/281/CCS|F_at_184_reversed_no_3	m111262/658/CCS|F	Orbilia.full_and_partial.fasta	m170295/281/CCS|F	Amanita.full_and_partial.fasta	184	no	0.01982106543616101	281
chimera_m60849/767/CCS|F_and_m15732/290/CCS|F_at_186_reversed_no_4	m60849/767/CCS|F	Orbilia.full_and_partial.fasta	m15732/290/CCS|F	Schwanniomyces.full_and_partial.fasta	186	no	0.013774740643769143	290
chimera_m83994/1328/CCS|F_and_m110971/331/CCS|F_at_118_reversed_no_5	m83994/1328/CCS|F	Orbilia.full_and_partial.fasta	m110971/331/CCS|F	Filobasidium.full_and_partial.fasta	118	no	0.03082547853291584	331
chimera_m99351/1440/CCS|F_and_m193564/281/CCS|F_at_162_reversed_no_6	m99351/1440/CCS|F	Orbilia.full_and_partial.fasta	m193564/281/CCS|F	Rhizophlyctis.full_and_partial.fasta	162	no	0.080643640678455	281
chimera_m181374/1192/CCS|F_and_m5964/307/CCS|F_at_205_reversed_no_7	m181374/1192/CCS|F	Orbilia.full_and_partial.fasta	m5964/307/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	205	no	0.015734364443198492	307
chimera_m388378/1185/CCS|F_and_m21361/338/CCS|F_at_111_reversed_no_8	m388378/1185/CCS|F	Orbilia.full_and_partial.fasta	m21361/338/CCS|F	Ampulloclitocybe.full_and_partial.fasta	111	no	0.054452029882438045	338
chimera_m83893/1688/CCS|F_and_m150037/354/CCS|F_at_251_reversed_yes_0	m83893/1688/CCS|F	Itersonilia.full_and_partial.fasta	m150037/354/CCS|F	Arcticomyces.full_and_partial.fasta	251	yes	0.030330449048640767	354
chimera_m102283/1559/CCS|F_and_m154064/542/CCS|F_at_101_reversed_no_1	m102283/1559/CCS|F	Itersonilia.full_and_partial.fasta	m154064/542/CCS|F	Olpidium.full_and_partial.fasta	101	no	0.08739225965361425	320
chimera_m195631/1478/CCS|F_and_m175966/587/CCS|F_at_62_reversed_no_2	m195631/1478/CCS|F	Itersonilia.full_and_partial.fasta	m175966/587/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	62	no	0.04974928135373843	356
chimera_m118177/1461/CCS|F_and_m75848/724/CCS|F_at_363_reversed_no_0	m118177/1461/CCS|F	Lycoperdon.full_and_partial.fasta	m75848/724/CCS|F	Ganoderma.full_and_partial.fasta	363	no	0.08228317342355718	420
chimera_m150579/1032/CCS|F_and_m10183/1256/CCS|F_at_313_reversed_no_1	m150579/1032/CCS|F	Lycoperdon.full_and_partial.fasta	m10183/1256/CCS|F	Cyberlindnera.full_and_partial.fasta	313	no	0.061136182034653826	418
chimera_m352430/1914/CCS|F_and_m160341/1610/CCS|F_at_103_reversed_no_2	m352430/1914/CCS|F	Lycoperdon.full_and_partial.fasta	m160341/1610/CCS|F	Serpula.full_and_partial.fasta	103	no	0.027960425293219182	429
chimera_m255230/1049/CCS|F_and_m5642/962/CCS|F_at_259_reversed_no_3	m255230/1049/CCS|F	Lycoperdon.full_and_partial.fasta	m5642/962/CCS|F	Exophiala_sal.full_and_partial.fasta	259	no	0.021307246697217647	416
chimera_m140302/1082/CCS|F_and_m253990/1149/CCS|F_at_112_reversed_yes_0	m140302/1082/CCS|F	Circinella.full_and_partial.fasta	m253990/1149/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	112	yes	0.0913487000120552	383
chimera_m348516/1649/CCS|F_and_m229299/1419/CCS|F_at_317_reversed_no_1	m348516/1649/CCS|F	Circinella.full_and_partial.fasta	m229299/1419/CCS|F	Venturia.full_and_partial.fasta	317	no	0.027962554521249502	386
chimera_m127375/916/CCS|F_and_m28087/886/CCS|F_at_159_reversed_no_2	m127375/916/CCS|F	Circinella.full_and_partial.fasta	m28087/886/CCS|F	Olpidium.full_and_partial.fasta	159	no	0.06572899642083976	374
chimera_m430167/1393/CCS|T_and_m46902/1351/CCS|F_at_156_reversed_no_0	m430167/1393/CCS|T	Lecidea.full_and_partial.fasta	m46902/1351/CCS|F	Sistotrema.full_and_partial.fasta	156	no	0.0478555381547645	462
chimera_m307896/1580/CCS|T_and_m405653/1092/CCS|F_at_81_reversed_no_1	m307896/1580/CCS|T	Lecidea.full_and_partial.fasta	m405653/1092/CCS|F	Candida.full_and_partial.fasta	81	no	0.02602419820971566	448
chimera_m10464/1504/CCS|T_and_m8878/536/CCS|F_at_110_reversed_no_2	m10464/1504/CCS|T	Lecidea.full_and_partial.fasta	m8878/536/CCS|F	Absidia.full_and_partial.fasta	110	no	0.08425280352848746	417
chimera_m272677/1694/CCS|T_and_m14559/1455/CCS|F_at_404_reversed_no_3	m272677/1694/CCS|T	Lecidea.full_and_partial.fasta	m14559/1455/CCS|F	Mucor_hiemalis_1.full_and_partial.fasta	404	no	0.08752302310876955	454
chimera_m188840/1314/CCS|F_and_m272960/370/CCS|F_at_281_reversed_yes_0	m188840/1314/CCS|F	Skeletocutis.full_and_partial.fasta	m272960/370/CCS|F	Arcticomyces.full_and_partial.fasta	281	yes	0.06556034901477795	370
chimera_m107949/1261/CCS|F_and_m113475/342/CCS|F_at_252_reversed_no_1	m107949/1261/CCS|F	Skeletocutis.full_and_partial.fasta	m113475/342/CCS|F	Boletus.full_and_partial.fasta	252	no	0.004662652634603109	342
chimera_m245602/1250/CCS|F_and_m258441/1485/CCS|F_at_132_reversed_no_2	m245602/1250/CCS|F	Skeletocutis.full_and_partial.fasta	m258441/1485/CCS|F	Arcticomyces.full_and_partial.fasta	132	no	0.03192847451612148	397
chimera_m175472/1615/CCS|F_and_m24478/998/CCS|F_at_92_reversed_no_3	m175472/1615/CCS|F	Skeletocutis.full_and_partial.fasta	m24478/998/CCS|F	Itersonilia.full_and_partial.fasta	92	no	0.07304086252078629	393
chimera_m304398/1343/CCS|F_and_m28966/403/CCS|F_at_159_reversed_no_0	m304398/1343/CCS|F	Cylindrobasidium.full_and_partial.fasta	m28966/403/CCS|F	Filobasidium.full_and_partial.fasta	159	no	0.023730567214091267	403
chimera_m352407/858/CCS|F_and_m175971/596/CCS|F_at_280_reversed_no_1	m352407/858/CCS|F	Cylindrobasidium.full_and_partial.fasta	m175971/596/CCS|F	Ampulloclitocybe.full_and_partial.fasta	280	no	0.08475216518889236	450
chimera_m347623/811/CCS|F_and_m438084/535/CCS|F_at_66_reversed_no_2	m347623/811/CCS|F	Cylindrobasidium.full_and_partial.fasta	m438084/535/CCS|F	Candida.full_and_partial.fasta	66	no	0.0684069404922624	412
chimera_m326635/1622/CCS|F_and_m311142/1411/CCS|F_at_224_reversed_no_3	m326635/1622/CCS|F	Cylindrobasidium.full_and_partial.fasta	m311142/1411/CCS|F	Candida.full_and_partial.fasta	224	no	0.03689555365465151	448
chimera_m97651/941/CCS|F_and_m77765/1020/CCS|F_at_192_reversed_no_4	m97651/941/CCS|F	Cylindrobasidium.full_and_partial.fasta	m77765/1020/CCS|F	Curvibasidium.full_and_partial.fasta	192	no	0.04068900207969301	403
chimera_m386973/1718/CCS|F_and_m479027/437/CCS|F_at_313_reversed_no_5	m386973/1718/CCS|F	Cylindrobasidium.full_and_partial.fasta	m479027/437/CCS|F	Exophiala.full_and_partial.fasta	313	no	0.046248291865684986	437
chimera_m247993/1806/CCS|F_and_m19883/399/CCS|F_at_172_reversed_no_6	m247993/1806/CCS|F	Cylindrobasidium.full_and_partial.fasta	m19883/399/CCS|F	Stereum.full_and_partial.fasta	172	no	0.06333842526786566	399
chimera_m189563/833/CCS|F_and_m204080/415/CCS|F_at_247_reversed_no_7	m189563/833/CCS|F	Cylindrobasidium.full_and_partial.fasta	m204080/415/CCS|F	Minimedusa.full_and_partial.fasta	247	no	0.025613282606694432	415
chimera_m22380/1315/CCS|F_and_m48510/313/CCS|F_at_148_reversed_yes_0	m22380/1315/CCS|F	Leucosporidium.full_and_partial.fasta	m48510/313/CCS|F	Gomphi_ros.full_and_partial.fasta	148	yes	0.022667939955848787	313
chimera_m59637/1885/CCS|F_and_m391214/281/CCS|F_at_198_reversed_no_1	m59637/1885/CCS|F	Leucosporidium.full_and_partial.fasta	m391214/281/CCS|F	Saccharomyces.full_and_partial.fasta	198	no	0.08264644007435606	281
chimera_m36218/620/CCS|F_and_m64361/314/CCS|F_at_180_reversed_no_2	m36218/620/CCS|F	Leucosporidium.full_and_partial.fasta	m64361/314/CCS|F	Ochroconis.full_and_partial.fasta	180	no	0.042791871737304005	314
chimera_m64930/897/CCS|F_and_m309498/618/CCS|F_at_196_reversed_yes_0	m64930/897/CCS|F	Cyberlindnera.full_and_partial.fasta	m309498/618/CCS|F	Olpidium.full_and_partial.fasta	196	yes	0.08522560123420067	336
chimera_m100239/763/CCS|F_and_m274610/314/CCS|F_at_62_reversed_no_1	m100239/763/CCS|F	Cyberlindnera.full_and_partial.fasta	m274610/314/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	62	no	0.07840933613646953	314
chimera_m151027/1624/CCS|F_and_m157485/604/CCS|F_at_135_reversed_no_0	m151027/1624/CCS|F	Xylodon_brevisetus_1.full_and_partial.fasta	m157485/604/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	135	no	0.09539160998763024	378
chimera_m30094/987/CCS|F_and_m97936/492/CCS|F_at_167_reversed_no_1	m30094/987/CCS|F	Xylodon_brevisetus_1.full_and_partial.fasta	m97936/492/CCS|F	Cladophialophora.full_and_partial.fasta	167	no	0.05527648934902006	386
chimera_m216396/1302/CCS|F_and_m268303/327/CCS|F_at_162_reversed_no_2	m216396/1302/CCS|F	Xylodon_brevisetus_1.full_and_partial.fasta	m268303/327/CCS|F	Suillus_luteus_1.full_and_partial.fasta	162	no	0.08349373767656533	327
chimera_m30094/987/CCS|F_and_m109202/326/CCS|F_at_125_reversed_no_3	m30094/987/CCS|F	Xylodon_brevisetus_1.full_and_partial.fasta	m109202/326/CCS|F	Itersonilia.full_and_partial.fasta	125	no	0.02406445305298674	326
chimera_m243104/2091/CCS|F_and_m38806/359/CCS|F_at_201_reversed_yes_0	m243104/2091/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	m38806/359/CCS|F	Exidia.full_and_partial.fasta	201	yes	0.08216232108000567	359
chimera_m21964/910/CCS|F_and_m60096/348/CCS|F_at_194_reversed_no_1	m21964/910/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	m60096/348/CCS|F	Basidiobolus.full_and_partial.fasta	194	no	0.04156677019228506	348
chimera_m89986/1430/CCS|F_and_m153403/312/CCS|F_at_202_reversed_no_2	m89986/1430/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	m153403/312/CCS|F	Exophiala_sal.full_and_partial.fasta	202	no	0.09715537973683915	312
chimera_m61011/1745/CCS|F_and_m289312/1112/CCS|T_at_301_reversed_yes_0	m61011/1745/CCS|F	Harzia.full_and_partial.fasta	m289312/1112/CCS|T	Cenococcum.full_and_partial.fasta	301	yes	0.08441387360851765	374
chimera_m25387/518/CCS|F_and_m103586/304/CCS|F_at_127_reversed_no_1	m25387/518/CCS|F	Harzia.full_and_partial.fasta	m103586/304/CCS|F	Hypholoma.full_and_partial.fasta	127	no	0.08707251331358287	304
chimera_m187585/1324/CCS|F_and_m179746/353/CCS|F_at_168_reversed_no_2	m187585/1324/CCS|F	Harzia.full_and_partial.fasta	m179746/353/CCS|F	Burgoa.full_and_partial.fasta	168	no	0.01080780609957363	353
chimera_m146233/1275/CCS|F_and_m77131/378/CCS|F_at_84_reversed_no_3	m146233/1275/CCS|F	Harzia.full_and_partial.fasta	m77131/378/CCS|F	Cyberlindnera.full_and_partial.fasta	84	no	0.02959930783837056	378
chimera_m111723/1350/CCS|F_and_m341477/1240/CCS|F_at_85_reversed_no_0	m111723/1350/CCS|F	Chalciporus.full_and_partial.fasta	m341477/1240/CCS|F	Venturia.full_and_partial.fasta	85	no	0.02117303743418314	407
chimera_m170451/1869/CCS|F_and_m273753/861/CCS|F_at_72_reversed_no_1	m170451/1869/CCS|F	Chalciporus.full_and_partial.fasta	m273753/861/CCS|F	Rhizophlyctis.full_and_partial.fasta	72	no	0.09176595900525554	440
chimera_m168733/979/CCS|F_and_m38765/533/CCS|F_at_281_reversed_no_2	m168733/979/CCS|F	Chalciporus.full_and_partial.fasta	m38765/533/CCS|F	Vuilleminia.full_and_partial.fasta	281	no	0.08495444183797338	428
chimera_m157702/1689/CCS|F_and_m22910/848/CCS|F_at_340_reversed_no_3	m157702/1689/CCS|F	Chalciporus.full_and_partial.fasta	m22910/848/CCS|F	Yarrowia.full_and_partial.fasta	340	no	0.08525373039741019	397
chimera_m56168/1083/CCS|F_and_m251183/815/CCS|F_at_315_reversed_no_4	m56168/1083/CCS|F	Chalciporus.full_and_partial.fasta	m251183/815/CCS|F	Xenasmatella.full_and_partial.fasta	315	no	0.07054462889536922	399
chimera_m157702/1689/CCS|F_and_m25937/478/CCS|F_at_278_reversed_no_5	m157702/1689/CCS|F	Chalciporus.full_and_partial.fasta	m25937/478/CCS|F	Malassezia.full_and_partial.fasta	278	no	0.022465294882675083	436
chimera_m199084/815/CCS|F_and_m240179/412/CCS|F_at_61_reversed_yes_0	m199084/815/CCS|F	Rhizophydium.full_and_partial.fasta	m240179/412/CCS|F	Rhizophydium.full_and_partial.fasta	61	yes	0.03510744240878559	412
chimera_m25199/1317/CCS|F_and_m127539/905/CCS|F_at_153_reversed_no_1	m25199/1317/CCS|F	Rhizophydium.full_and_partial.fasta	m127539/905/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	153	no	0.09028651108398134	397
chimera_m80187/1696/CCS|F_and_m16974/1705/CCS|F_at_216_reversed_no_2	m80187/1696/CCS|F	Rhizophydium.full_and_partial.fasta	m16974/1705/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	216	no	0.030903041675872517	494
chimera_m73276/1051/CCS|F_and_m174730/1528/CCS|F_at_250_reversed_no_3	m73276/1051/CCS|F	Rhizophydium.full_and_partial.fasta	m174730/1528/CCS|F	Xylodon.full_and_partial.fasta	250	no	0.010476602251837636	446
chimera_m90842/959/CCS|F_and_m149150/468/CCS|F_at_66_reversed_no_4	m90842/959/CCS|F	Rhizophydium.full_and_partial.fasta	m149150/468/CCS|F	Dendrochytridium.full_and_partial.fasta	66	no	0.08368154368269173	468
chimera_m56497/1843/CCS|F_and_m111073/421/CCS|F_at_351_reversed_no_5	m56497/1843/CCS|F	Rhizophydium.full_and_partial.fasta	m111073/421/CCS|F	Microbotryum.full_and_partial.fasta	351	no	0.02682332940038512	421
chimera_m206797/998/CCS|F_and_m321775/1045/CCS|F_at_54_reversed_no_6	m206797/998/CCS|F	Rhizophydium.full_and_partial.fasta	m321775/1045/CCS|F	Devriesia.full_and_partial.fasta	54	no	0.03497312422231451	381
chimera_m395098/1505/CCS|F_and_m96071/372/CCS|F_at_356_reversed_no_7	m395098/1505/CCS|F	Rhizophydium.full_and_partial.fasta	m96071/372/CCS|F	Mucor.full_and_partial.fasta	356	no	0.058839202179448435	372
chimera_m419515/1328/CCS|F_and_m89606/1091/CCS|F_at_115_reversed_no_8	m419515/1328/CCS|F	Rhizophydium.full_and_partial.fasta	m89606/1091/CCS|F	Phellinopsis.full_and_partial.fasta	115	no	0.012057542567091531	496
chimera_m90842/959/CCS|F_and_m408486/969/CCS|T_at_154_reversed_no_9	m90842/959/CCS|F	Rhizophydium.full_and_partial.fasta	m408486/969/CCS|T	Cenococcum.full_and_partial.fasta	154	no	0.042846156837812475	444
chimera_m12371/787/CCS|F_and_m183213/275/CCS|F_at_143_reversed_no_0	m12371/787/CCS|F	Schwanniomyces.full_and_partial.fasta	m183213/275/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	143	no	0.040731695148563236	275
chimera_m41881/988/CCS|F_and_m248506/378/CCS|F_at_235_reversed_no_1	m41881/988/CCS|F	Schwanniomyces.full_and_partial.fasta	m248506/378/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	235	no	0.014570247510674289	350
chimera_m161578/1165/CCS|F_and_m106264/667/CCS|F_at_142_reversed_no_2	m161578/1165/CCS|F	Schwanniomyces.full_and_partial.fasta	m106264/667/CCS|F	Arcticomyces.full_and_partial.fasta	142	no	0.0749950372917097	355
chimera_m11356/1370/CCS|F_and_m137235/511/CCS|F_at_286_reversed_no_0	m11356/1370/CCS|F	Botryobasidium.full_and_partial.fasta	m137235/511/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	286	no	0.01465127222305422	381
chimera_m111729/937/CCS|F_and_m103586/304/CCS|F_at_67_reversed_no_1	m111729/937/CCS|F	Botryobasidium.full_and_partial.fasta	m103586/304/CCS|F	Hypholoma.full_and_partial.fasta	67	no	0.03325134682167538	304
chimera_m139612/991/CCS|F_and_m84279/1259/CCS|T_at_140_reversed_no_0	m139612/991/CCS|F	Hyphodontia.full_and_partial.fasta	m84279/1259/CCS|T	Lecidea.full_and_partial.fasta	140	no	0.04299882187443829	367
chimera_m87777/1560/CCS|F_and_m3679/292/CCS|F_at_150_reversed_no_1	m87777/1560/CCS|F	Hyphodontia.full_and_partial.fasta	m3679/292/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	150	no	0.0090615275794068	292
chimera_m10347/1764/CCS|F_and_m222221/301/CCS|F_at_207_reversed_no_2	m10347/1764/CCS|F	Hyphodontia.full_and_partial.fasta	m222221/301/CCS|F	Absidia_caerulea_1.full_and_partial.fasta	207	no	0.00772403923638533	301
chimera_m134262/960/CCS|F_and_m71796/278/CCS|F_at_66_reversed_no_3	m134262/960/CCS|F	Hyphodontia.full_and_partial.fasta	m71796/278/CCS|F	Xylodon.full_and_partial.fasta	66	no	0.0889486342883378	278
chimera_m40661/1559/CCS|F_and_m119071/1022/CCS|F_at_100_reversed_no_4	m40661/1559/CCS|F	Hyphodontia.full_and_partial.fasta	m119071/1022/CCS|F	Cystobasidium.full_and_partial.fasta	100	no	0.06842089864879704	350
chimera_m107735/619/CCS|F_and_m274610/314/CCS|F_at_134_reversed_yes_0	m107735/619/CCS|F	Peniophora.full_and_partial.fasta	m274610/314/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	134	yes	0.07686429906359463	314
chimera_m315942/840/CCS|F_and_m38142/550/CCS|F_at_74_reversed_no_0	m315942/840/CCS|F	Xanthoporia.full_and_partial.fasta	m38142/550/CCS|F	Russula.full_and_partial.fasta	74	no	0.03933269010250926	411
chimera_m112480/866/CCS|F_and_m21335/778/CCS|F_at_54_reversed_no_1	m112480/866/CCS|F	Xanthoporia.full_and_partial.fasta	m21335/778/CCS|F	Resinicium.full_and_partial.fasta	54	no	0.05249125528349165	389
chimera_m205388/1527/CCS|F_and_m18486/346/CCS|F_at_198_reversed_no_2	m205388/1527/CCS|F	Xanthoporia.full_and_partial.fasta	m18486/346/CCS|F	Oedocephalum.full_and_partial.fasta	198	no	0.019870385637594495	346
chimera_m217149/1515/CCS|F_and_m357714/1089/CCS|F_at_165_reversed_no_3	m217149/1515/CCS|F	Xanthoporia.full_and_partial.fasta	m357714/1089/CCS|F	Orbilia.full_and_partial.fasta	165	no	0.06885901207112184	413
chimera_m211505/1736/CCS|F_and_m33796/690/CCS|F_at_98_reversed_no_4	m211505/1736/CCS|F	Xanthoporia.full_and_partial.fasta	m33796/690/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	98	no	0.07199788185587615	379
chimera_m74354/1636/CCS|F_and_m204506/507/CCS|F_at_149_reversed_no_5	m74354/1636/CCS|F	Xanthoporia.full_and_partial.fasta	m204506/507/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	149	no	0.044327212945564895	370
chimera_m108625/1236/CCS|F_and_m83688/950/CCS|F_at_53_reversed_no_6	m108625/1236/CCS|F	Xanthoporia.full_and_partial.fasta	m83688/950/CCS|F	Buckleyzyma.full_and_partial.fasta	53	no	0.033863423089871045	403
chimera_m138581/1347/CCS|F_and_m403913/566/CCS|F_at_163_reversed_yes_0	m138581/1347/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m403913/566/CCS|F	Candida.full_and_partial.fasta	163	yes	0.02083272762868532	364
chimera_m270121/1215/CCS|F_and_m530/1185/CCS|F_at_225_reversed_no_1	m270121/1215/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m530/1185/CCS|F	Symmetrospora.full_and_partial.fasta	225	no	0.004854733060044553	367
chimera_m191062/1187/CCS|F_and_m355210/368/CCS|F_at_243_reversed_no_2	m191062/1187/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m355210/368/CCS|F	Paxillus.full_and_partial.fasta	243	no	0.05999549332203209	368
chimera_m119214/647/CCS|F_and_m284232/313/CCS|F_at_88_reversed_no_3	m119214/647/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m284232/313/CCS|F	Peniophora_nuda_1.full_and_partial.fasta	88	no	0.030075049637675405	313
chimera_m279589/1165/CCS|F_and_m133820/1447/CCS|F_at_190_reversed_no_4	m279589/1165/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m133820/1447/CCS|F	Cladophialophora.full_and_partial.fasta	190	no	0.03861708177980862	375
chimera_m49481/972/CCS|F_and_m85602/793/CCS|F_at_197_reversed_no_5	m49481/972/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m85602/793/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	197	no	0.03509350789246002	365
chimera_m404486/1559/CCS|F_and_m233526/1718/CCS|F_at_104_reversed_yes_0	m404486/1559/CCS|F	Odontochytrium.full_and_partial.fasta	m233526/1718/CCS|F	Physisporinus.full_and_partial.fasta	104	yes	0.09396019849760917	559
chimera_m116218/1787/CCS|F_and_m442081/1371/CCS|T_at_209_reversed_no_1	m116218/1787/CCS|F	Odontochytrium.full_and_partial.fasta	m442081/1371/CCS|T	Cenococcum.full_and_partial.fasta	209	no	0.021872435964572265	444
chimera_m468668/1498/CCS|F_and_m305756/330/CCS|F_at_96_reversed_no_2	m468668/1498/CCS|F	Odontochytrium.full_and_partial.fasta	m305756/330/CCS|F	Odontochytrium.full_and_partial.fasta	96	no	0.09762634274240249	330
chimera_m82276/1795/CCS|F_and_m4435/319/CCS|F_at_92_reversed_no_0	m82276/1795/CCS|F	Synchytrium.full_and_partial.fasta	m4435/319/CCS|F	Rhizoclosmatium.full_and_partial.fasta	92	no	0.04387006277492037	319
chimera_m158492/785/CCS|F_and_m84986/344/CCS|F_at_101_reversed_no_1	m158492/785/CCS|F	Synchytrium.full_and_partial.fasta	m84986/344/CCS|F	Debaryomyces.full_and_partial.fasta	101	no	0.023989827430822896	344
chimera_m357402/1452/CCS|F_and_m258441/783/CCS|F_at_144_reversed_yes_0	m357402/1452/CCS|F	Gomphidius.full_and_partial.fasta	m258441/783/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	144	yes	0.0733870973976461	446
chimera_m157337/1239/CCS|F_and_m372789/369/CCS|F_at_208_reversed_no_1	m157337/1239/CCS|F	Gomphidius.full_and_partial.fasta	m372789/369/CCS|F	Cantharellula.full_and_partial.fasta	208	no	0.09741207515755294	369
chimera_m327423/893/CCS|F_and_m130887/452/CCS|F_at_260_reversed_no_2	m327423/893/CCS|F	Gomphidius.full_and_partial.fasta	m130887/452/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	260	no	0.026302976943703746	452
chimera_m94084/758/CCS|F_and_m133899/322/CCS|F_at_51_reversed_yes_0	m94084/758/CCS|F	Exobasidium.full_and_partial.fasta	m133899/322/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	51	yes	0.08254648956138955	322
chimera_m294379/808/CCS|F_and_m408994/1587/CCS|F_at_53_reversed_yes_0	m294379/808/CCS|F	Rhizopogon.full_and_partial.fasta	m408994/1587/CCS|F	Basidiobolus.full_and_partial.fasta	53	yes	0.02799412079896299	433
chimera_m351145/947/CCS|F_and_m402898/712/CCS|F_at_296_reversed_no_1	m351145/947/CCS|F	Rhizopogon.full_and_partial.fasta	m402898/712/CCS|F	Absidia.full_and_partial.fasta	296	no	0.09161198502296898	475
chimera_m315570/1870/CCS|F_and_m288498/565/CCS|F_at_101_reversed_no_2	m315570/1870/CCS|F	Rhizopogon.full_and_partial.fasta	m288498/565/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	101	no	0.07158465971875833	386
chimera_m65669/887/CCS|F_and_m2037/305/CCS|F_at_159_reversed_yes_0	m65669/887/CCS|F	Plicaturopsis.full_and_partial.fasta	m2037/305/CCS|F	Solicoccozyma.full_and_partial.fasta	159	yes	0.07610347352370525	305
chimera_m143065/682/CCS|F_and_m196490/284/CCS|F_at_120_reversed_no_1	m143065/682/CCS|F	Plicaturopsis.full_and_partial.fasta	m196490/284/CCS|F	Rhamphospora.full_and_partial.fasta	120	no	0.06281119676735139	284
chimera_m141099/1142/CCS|F_and_m6905/332/CCS|F_at_208_reversed_no_2	m141099/1142/CCS|F	Plicaturopsis.full_and_partial.fasta	m6905/332/CCS|F	Absidia.full_and_partial.fasta	208	no	0.03126359604070496	332
chimera_m33610/1324/CCS|F_and_m68339/680/CCS|F_at_209_reversed_no_3	m33610/1324/CCS|F	Plicaturopsis.full_and_partial.fasta	m68339/680/CCS|F	Cystfiloba.full_and_partial.fasta	209	no	0.05589238162725257	362
