chimera_id	seq1_id	seq1_file	seq2_id	seq2_file	breakpoints	reversed	ratio	length
chimera_m138686/1344/CCS|F_and_m196490/284/CCS|F_at_171_reversed_no_5	m138686/1344/CCS|F	Serpula.full_and_partial.fasta	m196490/284/CCS|F	Rhamphospora.full_and_partial.fasta	171	no	0.07046170897234297	284
chimera_m150037/707/CCS|F_and_m227572/275/CCS|F_at_196_reversed_yes_0	m150037/707/CCS|F	Sistotrema.full_and_partial.fasta	m227572/275/CCS|F	Otidea.full_and_partial.fasta	196	yes	0.03178577146700831	275
chimera_m14100/1338/CCS|F_and_m102070/339/CCS|F_at_319_reversed_no_1	m14100/1338/CCS|F	Sistotrema.full_and_partial.fasta	m102070/339/CCS|F	Resinicium.full_and_partial.fasta	319	no	0.056860281268785486	339
chimera_m19261/1078/CCS|F_and_m154767/350/CCS|F_at_31_reversed_yes_0	m19261/1078/CCS|F	Naganishia.full_and_partial.fasta	m154767/350/CCS|F	Anthracocystis.full_and_partial.fasta	31	yes	0.014592338214774389	350
chimera_m147407/726/CCS|F_and_m150846/707/CCS|F_at_187_reversed_no_1	m147407/726/CCS|F	Naganishia.full_and_partial.fasta	m150846/707/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	187	no	0.06082317699323275	360
chimera_m23104/895/CCS|F_and_m145829/337/CCS|T_at_206_reversed_no_2	m23104/895/CCS|F	Naganishia.full_and_partial.fasta	m145829/337/CCS|T	Devriesia.full_and_partial.fasta	206	no	0.026513244533816552	337
chimera_m19261/1078/CCS|F_and_m27536/346/CCS|F_at_279_reversed_no_3	m19261/1078/CCS|F	Naganishia.full_and_partial.fasta	m27536/346/CCS|F	Scolecobasidium.full_and_partial.fasta	279	no	0.03722361514583458	346
chimera_m241614/877/CCS|F_and_m340470/1471/CCS|F_at_239_reversed_no_0	m241614/877/CCS|F	Cantharellula.full_and_partial.fasta	m340470/1471/CCS|F	Absidia.full_and_partial.fasta	239	no	0.08981025744633776	412
chimera_m80464/1157/CCS|F_and_m277450/334/CCS|F_at_275_reversed_no_1	m80464/1157/CCS|F	Cantharellula.full_and_partial.fasta	m277450/334/CCS|F	Otidea.full_and_partial.fasta	275	no	0.01110743305912118	334
chimera_m48491/898/CCS|F_and_m119398/336/CCS|F_at_75_reversed_no_2	m48491/898/CCS|F	Cantharellula.full_and_partial.fasta	m119398/336/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	75	no	0.015895758964417403	336
chimera_m147612/680/CCS|F_and_m52738/421/CCS|F_at_39_reversed_no_3	m147612/680/CCS|F	Cantharellula.full_and_partial.fasta	m52738/421/CCS|F	Arcticomyces.full_and_partial.fasta	39	no	0.06282106465147744	421
chimera_m230770/976/CCS|F_and_m48510/313/CCS|F_at_319_reversed_no_4	m230770/976/CCS|F	Cantharellula.full_and_partial.fasta	m48510/313/CCS|F	Gomphi_ros.full_and_partial.fasta	319	no	0.026323630688698543	319
chimera_m60200/1114/CCS|F_and_m111334/732/CCS|F_at_361_reversed_yes_0	m60200/1114/CCS|F	Fayodia.full_and_partial.fasta	m111334/732/CCS|F	Venturia.full_and_partial.fasta	361	yes	0.06637190556182648	370
chimera_m34166/797/CCS|F_and_m262165/956/CCS|F_at_374_reversed_no_1	m34166/797/CCS|F	Fayodia.full_and_partial.fasta	m262165/956/CCS|F	Coralloidiomyces.full_and_partial.fasta	374	no	0.030755647647271733	386
chimera_m75296/1071/CCS|F_and_m81626/394/CCS|F_at_64_reversed_no_2	m75296/1071/CCS|F	Fayodia.full_and_partial.fasta	m81626/394/CCS|F	Phellinopsis.full_and_partial.fasta	64	no	0.09213273727962053	394
chimera_m300212/854/CCS|F_and_m293820/351/CCS|F_at_160_reversed_yes_0	m300212/854/CCS|F	Suillus.full_and_partial.fasta	m293820/351/CCS|F	Microbotryum.full_and_partial.fasta	160	yes	0.04333787732316852	351
chimera_m85567/1024/CCS|F_and_m73862/1356/CCS|F_at_75_reversed_no_1	m85567/1024/CCS|F	Suillus.full_and_partial.fasta	m73862/1356/CCS|F	Candida.full_and_partial.fasta	75	no	0.05910319508335737	385
chimera_m240990/933/CCS|F_and_m61637/295/CCS|F_at_70_reversed_no_2	m240990/933/CCS|F	Suillus.full_and_partial.fasta	m61637/295/CCS|F	Suillus_luteus_1.full_and_partial.fasta	70	no	0.006089511719845134	295
chimera_m94355/1102/CCS|F_and_m240870/332/CCS|F_at_145_reversed_no_0	m94355/1102/CCS|F	Rhodotorula.full_and_partial.fasta	m240870/332/CCS|F	Thelephora.full_and_partial.fasta	145	no	0.04624932034906082	332
chimera_m53185/1611/CCS|F_and_m225292/347/CCS|F_at_161_reversed_no_1	m53185/1611/CCS|F	Rhodotorula.full_and_partial.fasta	m225292/347/CCS|F	Geranomyces.full_and_partial.fasta	161	no	0.050980743733838325	347
chimera_m18764/1556/CCS|F_and_m118514/1043/CCS|F_at_85_reversed_no_0	m18764/1556/CCS|F	Bensingtonia.full_and_partial.fasta	m118514/1043/CCS|F	Devriesia.full_and_partial.fasta	85	no	0.09333305550189946	363
chimera_m58986/1596/CCS|F_and_m129060/316/CCS|F_at_335_reversed_no_1	m58986/1596/CCS|F	Bensingtonia.full_and_partial.fasta	m129060/316/CCS|F	Coralloidiomyces.full_and_partial.fasta	335	no	0.06148800270522284	335
chimera_m138549/1150/CCS|F_and_m111334/732/CCS|F_at_257_reversed_no_2	m138549/1150/CCS|F	Bensingtonia.full_and_partial.fasta	m111334/732/CCS|F	Venturia.full_and_partial.fasta	257	no	0.02384100042806117	370
chimera_m480293/1465/CCS|F_and_m283850/1312/CCS|F_at_134_reversed_no_3	m480293/1465/CCS|F	Bensingtonia.full_and_partial.fasta	m283850/1312/CCS|F	Candida.full_and_partial.fasta	134	no	0.04754034754395649	350
chimera_m317281/1609/CCS|F_and_m147932/832/CCS|F_at_193_reversed_no_4	m317281/1609/CCS|F	Bensingtonia.full_and_partial.fasta	m147932/832/CCS|F	Candida.full_and_partial.fasta	193	no	0.06400086542278965	367
chimera_m89782/1660/CCS|F_and_m8941/312/CCS|F_at_55_reversed_no_0	m89782/1660/CCS|F	Burgoa.full_and_partial.fasta	m8941/312/CCS|F	Absidia.full_and_partial.fasta	55	no	0.024675915801705153	312
chimera_m25974/591/CCS|F_and_m276217/340/CCS|F_at_286_reversed_no_1	m25974/591/CCS|F	Burgoa.full_and_partial.fasta	m276217/340/CCS|F	Sphagnurus.full_and_partial.fasta	286	no	0.006712751820850016	340
chimera_m112416/1074/CCS|F_and_m145712/286/CCS|F_at_149_reversed_yes_0	m112416/1074/CCS|F	Orbilia.full_and_partial.fasta	m145712/286/CCS|F	Cerrena.full_and_partial.fasta	149	yes	0.09273905840864248	286
chimera_m342751/1152/CCS|F_and_m48510/313/CCS|F_at_302_reversed_no_1	m342751/1152/CCS|F	Orbilia.full_and_partial.fasta	m48510/313/CCS|F	Gomphi_ros.full_and_partial.fasta	302	no	0.070849540245916	313
chimera_m191319/783/CCS|F_and_m182017/1504/CCS|F_at_78_reversed_no_2	m191319/783/CCS|F	Orbilia.full_and_partial.fasta	m182017/1504/CCS|F	Olpidium.full_and_partial.fasta	78	no	0.03679731790417935	339
chimera_m55898/1345/CCS|F_and_m5297/305/CCS|F_at_3_reversed_no_3	m55898/1345/CCS|F	Orbilia.full_and_partial.fasta	m5297/305/CCS|F	Chalciporus.full_and_partial.fasta	3	no	0.011177974202213586	305
chimera_m456514/1535/CCS|F_and_m217041/271/CCS|F_at_34_reversed_no_4	m456514/1535/CCS|F	Orbilia.full_and_partial.fasta	m217041/271/CCS|F	Gymnopus_perforans_1.full_and_partial.fasta	34	no	0.025562236146683084	271
chimera_m296247/1471/CCS|F_and_m250108/346/CCS|F_at_186_reversed_no_5	m296247/1471/CCS|F	Orbilia.full_and_partial.fasta	m250108/346/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	186	no	0.08643282974168123	346
chimera_m196904/633/CCS|F_and_m170295/281/CCS|F_at_196_reversed_no_6	m196904/633/CCS|F	Orbilia.full_and_partial.fasta	m170295/281/CCS|F	Amanita.full_and_partial.fasta	196	no	0.04249309239514604	281
chimera_m37785/1589/CCS|F_and_m13807/996/CCS|F_at_257_reversed_no_0	m37785/1589/CCS|F	Itersonilia.full_and_partial.fasta	m13807/996/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	257	no	0.008977834588139402	359
chimera_m36023/1564/CCS|F_and_m128900/305/CCS|F_at_268_reversed_no_1	m36023/1564/CCS|F	Itersonilia.full_and_partial.fasta	m128900/305/CCS|F	Byssoporia.full_and_partial.fasta	268	no	0.030877150209063342	305
chimera_m5661/1562/CCS|F_and_m210911/331/CCS|F_at_38_reversed_no_2	m5661/1562/CCS|F	Itersonilia.full_and_partial.fasta	m210911/331/CCS|F	Xenasmatella.full_and_partial.fasta	38	no	0.04753917858875282	331
chimera_m118834/1441/CCS|F_and_m195176/283/CCS|F_at_329_reversed_no_3	m118834/1441/CCS|F	Itersonilia.full_and_partial.fasta	m195176/283/CCS|F	Gomphidius.full_and_partial.fasta	329	no	0.07787974546643059	329
chimera_m260598/1565/CCS|F_and_m63046/1596/CCS|F_at_321_reversed_no_0	m260598/1565/CCS|F	Lycoperdon.full_and_partial.fasta	m63046/1596/CCS|F	Devriesia.full_and_partial.fasta	321	no	0.09491648845278575	396
chimera_m248231/1337/CCS|F_and_m151455/467/CCS|F_at_11_reversed_no_1	m248231/1337/CCS|F	Lycoperdon.full_and_partial.fasta	m151455/467/CCS|F	Umbelopsis_isabellina_1.full_and_partial.fasta	11	no	0.07803003605036832	408
chimera_m289919/1734/CCS|F_and_m57436/810/CCS|F_at_119_reversed_no_2	m289919/1734/CCS|F	Lycoperdon.full_and_partial.fasta	m57436/810/CCS|F	Yarrowia.full_and_partial.fasta	119	no	0.07202880001079753	407
chimera_m258837/1155/CCS|F_and_m277404/1466/CCS|F_at_143_reversed_no_3	m258837/1155/CCS|F	Lycoperdon.full_and_partial.fasta	m277404/1466/CCS|F	Scolecobasidium.full_and_partial.fasta	143	no	0.06098822192590191	398
chimera_m33657/1494/CCS|F_and_m228417/868/CCS|F_at_152_reversed_no_4	m33657/1494/CCS|F	Lycoperdon.full_and_partial.fasta	m228417/868/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	152	no	0.08637086153104495	434
chimera_m185752/1407/CCS|F_and_m50385/654/CCS|F_at_6_reversed_no_5	m185752/1407/CCS|F	Lycoperdon.full_and_partial.fasta	m50385/654/CCS|F	Rhodosporidiobolus.full_and_partial.fasta	6	no	0.04510988684733159	389
chimera_m394033/1460/CCS|F_and_m19226/591/CCS|F_at_101_reversed_yes_0	m394033/1460/CCS|F	Circinella.full_and_partial.fasta	m19226/591/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	101	yes	0.01678325745581842	387
chimera_m23178/1115/CCS|F_and_m27479/375/CCS|F_at_23_reversed_no_1	m23178/1115/CCS|F	Circinella.full_and_partial.fasta	m27479/375/CCS|F	Cyberlindnera.full_and_partial.fasta	23	no	0.037142933025711714	375
chimera_m7023/1508/CCS|F_and_m124195/334/CCS|F_at_43_reversed_no_2	m7023/1508/CCS|F	Circinella.full_and_partial.fasta	m124195/334/CCS|F	Taphrina.full_and_partial.fasta	43	no	0.01056060307618456	334
chimera_m86286/699/CCS|F_and_m283209/392/CCS|F_at_318_reversed_no_3	m86286/699/CCS|F	Circinella.full_and_partial.fasta	m283209/392/CCS|F	Exophiala_moniliae_1.full_and_partial.fasta	318	no	0.06757950305039012	392
chimera_m308292/1629/CCS|F_and_m238945/337/CCS|F_at_259_reversed_no_4	m308292/1629/CCS|F	Circinella.full_and_partial.fasta	m238945/337/CCS|F	Gomphi_ros.full_and_partial.fasta	259	no	0.09189177850113714	337
chimera_m238081/1170/CCS|F_and_m266372/541/CCS|F_at_164_reversed_no_5	m238081/1170/CCS|F	Circinella.full_and_partial.fasta	m266372/541/CCS|F	Candida.full_and_partial.fasta	164	no	0.051545497667558296	392
chimera_m53175/1156/CCS|F_and_m108608/631/CCS|F_at_376_reversed_no_6	m53175/1156/CCS|F	Circinella.full_and_partial.fasta	m108608/631/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	376	no	0.03945084331845148	396
chimera_m366134/928/CCS|F_and_m174089/375/CCS|F_at_337_reversed_no_7	m366134/928/CCS|F	Circinella.full_and_partial.fasta	m174089/375/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	337	no	0.009013814894489852	375
chimera_m141971/871/CCS|F_and_m340297/1139/CCS|F_at_270_reversed_no_8	m141971/871/CCS|F	Circinella.full_and_partial.fasta	m340297/1139/CCS|F	Cladophialophora.full_and_partial.fasta	270	no	0.026398117565665055	380
chimera_m180321/1579/CCS|T_and_m155582/1100/CCS|F_at_389_reversed_yes_0	m180321/1579/CCS|T	Lecidea.full_and_partial.fasta	m155582/1100/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	389	yes	0.0847742010951641	442
chimera_m238868/669/CCS|F_and_m35773/299/CCS|F_at_68_reversed_no_1	m238868/669/CCS|F	Lecidea.full_and_partial.fasta	m35773/299/CCS|F	Umbelopsis.full_and_partial.fasta	68	no	0.0321696250113976	299
chimera_m64862/1685/CCS|T_and_m150957/392/CCS|F_at_150_reversed_no_2	m64862/1685/CCS|T	Lecidea.full_and_partial.fasta	m150957/392/CCS|F	Sphagnurus.full_and_partial.fasta	150	no	0.06673289670696433	392
chimera_m247375/1152/CCS|F_and_m10100/1385/CCS|F_at_289_reversed_yes_0	m247375/1152/CCS|F	Skeletocutis.full_and_partial.fasta	m10100/1385/CCS|F	Buckleyzyma.full_and_partial.fasta	289	yes	0.026397980165357326	378
chimera_m147927/680/CCS|F_and_m174089/375/CCS|F_at_198_reversed_no_1	m147927/680/CCS|F	Skeletocutis.full_and_partial.fasta	m174089/375/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	198	no	0.06790643756413484	375
chimera_m23181/838/CCS|F_and_m78070/664/CCS|F_at_75_reversed_no_0	m23181/838/CCS|F	Cylindrobasidium.full_and_partial.fasta	m78070/664/CCS|F	Hastodontia.full_and_partial.fasta	75	no	0.05841239356768153	454
chimera_m98838/1222/CCS|F_and_m161434/1725/CCS|F_at_404_reversed_no_1	m98838/1222/CCS|F	Cylindrobasidium.full_and_partial.fasta	m161434/1725/CCS|F	Scolecobasidium.full_and_partial.fasta	404	no	0.0673694111913926	422
chimera_m345268/975/CCS|F_and_m271567/356/CCS|F_at_238_reversed_no_2	m345268/975/CCS|F	Cylindrobasidium.full_and_partial.fasta	m271567/356/CCS|F	Gjaerumia.full_and_partial.fasta	238	no	0.04292756042617436	356
chimera_m281294/1371/CCS|F_and_m177661/289/CCS|F_at_441_reversed_no_3	m281294/1371/CCS|F	Cylindrobasidium.full_and_partial.fasta	m177661/289/CCS|F	Debaryomyces.full_and_partial.fasta	441	no	0.08810127846867966	441
chimera_m238869/1414/CCS|F_and_m2348/382/CCS|F_at_296_reversed_no_4	m238869/1414/CCS|F	Cylindrobasidium.full_and_partial.fasta	m2348/382/CCS|F	Gymnopus_pseudomphalodes_1.full_and_partial.fasta	296	no	0.06551622784550126	382
chimera_m113561/1128/CCS|F_and_m328584/1813/CCS|F_at_437_reversed_no_5	m113561/1128/CCS|F	Cylindrobasidium.full_and_partial.fasta	m328584/1813/CCS|F	Arthrinium.full_and_partial.fasta	437	no	0.07981100028976389	437
chimera_m111031/1348/CCS|F_and_m102070/339/CCS|F_at_330_reversed_no_0	m111031/1348/CCS|F	Leucosporidium.full_and_partial.fasta	m102070/339/CCS|F	Resinicium.full_and_partial.fasta	330	no	0.08582911269860018	339
chimera_m86469/1250/CCS|F_and_m188729/300/CCS|F_at_111_reversed_no_1	m86469/1250/CCS|F	Leucosporidium.full_and_partial.fasta	m188729/300/CCS|F	Chrysomyxa.full_and_partial.fasta	111	no	0.007519353416169008	300
chimera_m110856/1621/CCS|F_and_m271292/303/CCS|F_at_99_reversed_no_2	m110856/1621/CCS|F	Leucosporidium.full_and_partial.fasta	m271292/303/CCS|F	Hypholoma.full_and_partial.fasta	99	no	0.014453624691712769	303
chimera_m98123/1092/CCS|F_and_m73303/1151/CCS|F_at_137_reversed_no_0	m98123/1092/CCS|F	Cyberlindnera.full_and_partial.fasta	m73303/1151/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	137	no	0.0453901692306155	344
chimera_m32201/974/CCS|F_and_m2037/305/CCS|F_at_27_reversed_no_1	m32201/974/CCS|F	Cyberlindnera.full_and_partial.fasta	m2037/305/CCS|F	Solicoccozyma.full_and_partial.fasta	27	no	0.053011714766389786	305
chimera_m251512/1300/CCS|F_and_m42516/595/CCS|F_at_98_reversed_yes_0	m251512/1300/CCS|F	Xylodon_brevisetus_1.full_and_partial.fasta	m42516/595/CCS|F	Synchytrium.full_and_partial.fasta	98	yes	0.07133694218348453	376
chimera_m155585/1402/CCS|F_and_m150037/354/CCS|F_at_115_reversed_no_1	m155585/1402/CCS|F	Xylodon_brevisetus_1.full_and_partial.fasta	m150037/354/CCS|F	Arcticomyces.full_and_partial.fasta	115	no	0.08478319081982712	354
chimera_m8776/1179/CCS|F_and_m111334/732/CCS|F_at_218_reversed_no_2	m8776/1179/CCS|F	Xylodon_brevisetus_1.full_and_partial.fasta	m111334/732/CCS|F	Venturia.full_and_partial.fasta	218	no	0.06854889283894017	370
chimera_m158032/1506/CCS|F_and_m247114/903/CCS|F_at_183_reversed_yes_0	m158032/1506/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	m247114/903/CCS|F	Venturia.full_and_partial.fasta	183	yes	0.015436541732229414	374
chimera_m297845/957/CCS|F_and_m80402/271/CCS|F_at_162_reversed_no_1	m297845/957/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	m80402/271/CCS|F	Tausonia.full_and_partial.fasta	162	no	0.009513815761264671	271
chimera_m175265/1178/CCS|F_and_m128547/320/CCS|F_at_300_reversed_yes_0	m175265/1178/CCS|F	Harzia.full_and_partial.fasta	m128547/320/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	300	yes	0.05677326898532495	320
chimera_m22753/1456/CCS|F_and_m65116/946/CCS|F_at_135_reversed_no_0	m22753/1456/CCS|F	Chalciporus.full_and_partial.fasta	m65116/946/CCS|F	Sistotremastrum.full_and_partial.fasta	135	no	0.06753912187122015	433
chimera_m190098/1597/CCS|F_and_m35226/1219/CCS|T_at_291_reversed_no_1	m190098/1597/CCS|F	Chalciporus.full_and_partial.fasta	m35226/1219/CCS|T	Devriesia.full_and_partial.fasta	291	no	0.07441968230500887	378
chimera_m44193/1771/CCS|F_and_m143061/644/CCS|F_at_203_reversed_no_2	m44193/1771/CCS|F	Chalciporus.full_and_partial.fasta	m143061/644/CCS|F	Tomentella.full_and_partial.fasta	203	no	0.06802311425776766	442
chimera_m202579/1535/CCS|F_and_m96348/1255/CCS|F_at_368_reversed_no_3	m202579/1535/CCS|F	Chalciporus.full_and_partial.fasta	m96348/1255/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	368	no	0.05156327097371095	436
chimera_m127616/1232/CCS|F_and_m20741/670/CCS|F_at_424_reversed_no_0	m127616/1232/CCS|F	Rhizophydium.full_and_partial.fasta	m20741/670/CCS|F	Coralloidiomyces.full_and_partial.fasta	424	no	0.022360253882931655	424
chimera_m263399/1766/CCS|F_and_m38765/533/CCS|F_at_184_reversed_no_1	m263399/1766/CCS|F	Rhizophydium.full_and_partial.fasta	m38765/533/CCS|F	Vuilleminia.full_and_partial.fasta	184	no	0.05715774508733389	428
chimera_m387875/1542/CCS|F_and_m205149/1054/CCS|F_at_317_reversed_no_2	m387875/1542/CCS|F	Rhizophydium.full_and_partial.fasta	m205149/1054/CCS|F	Suillus_variegatus_1.full_and_partial.fasta	317	no	0.06138363907302801	454
chimera_m141287/1662/CCS|F_and_m101017/1599/CCS|F_at_392_reversed_no_3	m141287/1662/CCS|F	Rhizophydium.full_and_partial.fasta	m101017/1599/CCS|F	Taphrina.full_and_partial.fasta	392	no	0.02850437445599209	392
chimera_m132932/901/CCS|F_and_m214312/673/CCS|F_at_57_reversed_no_4	m132932/901/CCS|F	Rhizophydium.full_and_partial.fasta	m214312/673/CCS|F	Phlebia.full_and_partial.fasta	57	no	0.08391291043414406	423
chimera_m391107/999/CCS|F_and_m31198/938/CCS|F_at_450_reversed_no_5	m391107/999/CCS|F	Rhizophydium.full_and_partial.fasta	m31198/938/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	450	no	0.0966063342804462	450
chimera_m96729/1794/CCS|F_and_m371335/336/CCS|F_at_312_reversed_yes_0	m96729/1794/CCS|F	Schwanniomyces.full_and_partial.fasta	m371335/336/CCS|F	Cantharellula.full_and_partial.fasta	312	yes	0.09832166854032924	336
chimera_m97652/1465/CCS|F_and_m48606/774/CCS|F_at_336_reversed_no_1	m97652/1465/CCS|F	Schwanniomyces.full_and_partial.fasta	m48606/774/CCS|F	Cystofilobasidium.full_and_partial.fasta	336	no	0.09079818045893291	357
chimera_m202947/952/CCS|F_and_m90924/361/CCS|F_at_100_reversed_no_0	m202947/952/CCS|F	Botryobasidium.full_and_partial.fasta	m90924/361/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	100	no	0.05277069086269987	361
chimera_m175950/1612/CCS|F_and_m94093/333/CCS|F_at_39_reversed_no_1	m175950/1612/CCS|F	Botryobasidium.full_and_partial.fasta	m94093/333/CCS|F	Gymnopus_pseudomphalodes_1.full_and_partial.fasta	39	no	0.0829990597449433	333
chimera_m178167/1707/CCS|F_and_m235581/307/CCS|F_at_213_reversed_no_2	m178167/1707/CCS|F	Botryobasidium.full_and_partial.fasta	m235581/307/CCS|F	Paxillus.full_and_partial.fasta	213	no	0.013174189516004575	307
chimera_m46164/1053/CCS|F_and_m362657/809/CCS|T_at_55_reversed_no_0	m46164/1053/CCS|F	Hyphodontia.full_and_partial.fasta	m362657/809/CCS|T	Cenococcum.full_and_partial.fasta	55	no	0.015426195473190643	372
chimera_m102039/958/CCS|F_and_m11973/624/CCS|F_at_74_reversed_no_1	m102039/958/CCS|F	Hyphodontia.full_and_partial.fasta	m11973/624/CCS|F	Synchytrium.full_and_partial.fasta	74	no	0.07560059521071251	360
chimera_m228573/911/CCS|F_and_m241299/1330/CCS|F_at_225_reversed_no_2	m228573/911/CCS|F	Hyphodontia.full_and_partial.fasta	m241299/1330/CCS|F	Venturia.full_and_partial.fasta	225	no	0.06984460547638421	384
chimera_m118984/1262/CCS|F_and_m350744/342/CCS|F_at_111_reversed_yes_0	m118984/1262/CCS|F	Peniophora.full_and_partial.fasta	m350744/342/CCS|F	Rhizopogon.full_and_partial.fasta	111	yes	0.07074098850194058	342
chimera_m107735/619/CCS|F_and_m372116/319/CCS|F_at_254_reversed_no_1	m107735/619/CCS|F	Peniophora.full_and_partial.fasta	m372116/319/CCS|F	Microbotryum.full_and_partial.fasta	254	no	0.08254820849258973	319
chimera_m35453/1103/CCS|F_and_m182296/512/CCS|F_at_223_reversed_no_0	m35453/1103/CCS|F	Xanthoporia.full_and_partial.fasta	m182296/512/CCS|F	Exophiala_sal.full_and_partial.fasta	223	no	0.03843348159677356	405
chimera_m276707/1283/CCS|F_and_m242186/387/CCS|T_at_198_reversed_no_1	m276707/1283/CCS|F	Xanthoporia.full_and_partial.fasta	m242186/387/CCS|T	Devriesia.full_and_partial.fasta	198	no	0.037301436844169186	387
chimera_m353951/1668/CCS|F_and_m104659/473/CCS|F_at_335_reversed_no_2	m353951/1668/CCS|F	Xanthoporia.full_and_partial.fasta	m104659/473/CCS|F	Symmetrospora.full_and_partial.fasta	335	no	0.09451187084884421	372
chimera_m284333/1582/CCS|F_and_m167755/484/CCS|F_at_343_reversed_yes_0	m284333/1582/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m167755/484/CCS|F	Amphinema.full_and_partial.fasta	343	yes	0.0050730250713021535	380
chimera_m260021/1339/CCS|F_and_m191723/328/CCS|F_at_300_reversed_no_1	m260021/1339/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m191723/328/CCS|F	Microbotryum.full_and_partial.fasta	300	no	0.03053098156917325	328
chimera_m268810/850/CCS|F_and_m8991/315/CCS|F_at_173_reversed_no_2	m268810/850/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m8991/315/CCS|F	Paxillus_involutus_1.full_and_partial.fasta	173	no	0.024930021726402574	315
chimera_m207994/1633/CCS|F_and_m302300/481/CCS|F_at_293_reversed_no_3	m207994/1633/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m302300/481/CCS|F	Arcticomyces.full_and_partial.fasta	293	no	0.07930301465741063	371
chimera_m57058/1841/CCS|F_and_m161094/678/CCS|F_at_232_reversed_no_4	m57058/1841/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	m161094/678/CCS|F	Filobasidium.full_and_partial.fasta	232	no	0.06453690352219413	371
chimera_m157167/1719/CCS|F_and_m235126/1717/CCS|F_at_485_reversed_yes_0	m157167/1719/CCS|F	Odontochytrium.full_and_partial.fasta	m235126/1717/CCS|F	Cladophialophora.full_and_partial.fasta	485	yes	0.08911641685539433	494
chimera_m164423/1738/CCS|F_and_m219118/1498/CCS|F_at_290_reversed_no_1	m164423/1738/CCS|F	Odontochytrium.full_and_partial.fasta	m219118/1498/CCS|F	Cladophialophora.full_and_partial.fasta	290	no	0.006198494199789517	494
chimera_m43599/1403/CCS|F_and_m260118/1839/CCS|F_at_566_reversed_no_2	m43599/1403/CCS|F	Odontochytrium.full_and_partial.fasta	m260118/1839/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	566	no	0.017395994875205767	566
chimera_m353897/1015/CCS|F_and_m62695/1124/CCS|F_at_87_reversed_no_3	m353897/1015/CCS|F	Odontochytrium.full_and_partial.fasta	m62695/1124/CCS|F	Rhodotorula.full_and_partial.fasta	87	no	0.03781781525093095	529
chimera_m46115/1108/CCS|F_and_m74676/606/CCS|F_at_476_reversed_no_4	m46115/1108/CCS|F	Odontochytrium.full_and_partial.fasta	m74676/606/CCS|F	Leucosporidium.full_and_partial.fasta	476	no	0.06134998415854307	476
chimera_m407517/1142/CCS|F_and_m180824/1152/CCS|F_at_572_reversed_no_5	m407517/1142/CCS|F	Odontochytrium.full_and_partial.fasta	m180824/1152/CCS|F	Exophiala_sal.full_and_partial.fasta	572	no	0.07573586068762786	572
chimera_m304414/1551/CCS|F_and_m130831/1051/CCS|F_at_219_reversed_no_6	m304414/1551/CCS|F	Odontochytrium.full_and_partial.fasta	m130831/1051/CCS|F	Cystobasidium.full_and_partial.fasta	219	no	0.050503667660327725	499
chimera_m88164/1027/CCS|F_and_m137822/1425/CCS|F_at_306_reversed_no_7	m88164/1027/CCS|F	Odontochytrium.full_and_partial.fasta	m137822/1425/CCS|F	Boletus_edulis_1.full_and_partial.fasta	306	no	0.019316981646364084	669
chimera_m83456/638/CCS|F_and_m170234/285/CCS|F_at_119_reversed_no_0	m83456/638/CCS|F	Synchytrium.full_and_partial.fasta	m170234/285/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	119	no	0.046897078042705764	285
chimera_m229265/1050/CCS|F_and_m216123/1170/CCS|F_at_237_reversed_no_0	m229265/1050/CCS|F	Gomphidius.full_and_partial.fasta	m216123/1170/CCS|F	Amanita.full_and_partial.fasta	237	no	0.08709861711876264	451
chimera_m177323/1673/CCS|F_and_m150266/1024/CCS|F_at_402_reversed_no_1	m177323/1673/CCS|F	Gomphidius.full_and_partial.fasta	m150266/1024/CCS|F	Devriesia.full_and_partial.fasta	402	no	0.03501492189910456	446
